Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20250903062512 2025-09-03 6:33:39.752468100 AM,32.43580169,55.30703242,1158.476,USER,Fixed,Corrected,None,108, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.55,0.697,1.384, , , , 
 ,20250903062512 2025-09-03 6:33:41.739533900 AM,32.43596886,55.30710232,1158.421,USER,Fixed,Corrected,None,109, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.55,0.697,1.384, , , , 
 ,20250903062512 2025-09-03 6:33:43.728799600 AM,32.43613716,55.30717273,1158.261,USER,Fixed,Corrected,None,110, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.55,0.697,1.385, , , , 
 ,20250903062512 2025-09-03 6:33:45.757665200 AM,32.43630937,55.30724435,1158.27,USER,Fixed,Corrected,None,111, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.55,0.697,1.385, , , , 
 ,20250903062512 2025-09-03 6:33:47.747230800 AM,32.43647759,55.30731453,1158.185,USER,Fixed,Corrected,None,112, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.55,0.697,1.385, , , , 
 ,20250903062512 2025-09-03 6:33:49.771895900 AM,32.43664679,55.30738744,1158.099,USER,Fixed,Corrected,None,113, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.551,0.697,1.385, , , , 
 ,20250903062512 2025-09-03 6:33:51.308369600 AM,32.43674431,55.30739687,1158.334,USER,Fixed,Corrected,None,114, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.551,0.697,1.386, , , , 
 ,20250903062512 2025-09-03 6:33:53.772727500 AM,32.43689593,55.30727928,1158.475,USER,Fixed,Corrected,None,115, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.551,0.697,1.386, , , , 
 ,20250903062512 2025-09-03 6:33:56.979672700 AM,32.43702422,55.3071506,1158.854,USER,Fixed,Corrected,None,116, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:33, , , , ,1.552,0.696,1.386, , , , 
 ,20250903065453 2025-09-03 7:04:19.368408900 AM,32.43980506,55.30204869,1168.655,USER,Fixed,Corrected,None,126, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.66,0.709,1.501, , , , 
 ,20250903062512 2025-09-03 6:36:33.870302200 AM,32.43817394,55.30591448,1160.073,USER,Fixed,Corrected,None,190, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.568,0.693,1.407, , , , 
 ,20250903062512 2025-09-03 6:34:20.665069100 AM,32.43515469,55.30633747,1159.604,USER,Fixed,Corrected,None,128, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.554,0.696,1.39, , , , 
 ,20250903065453 2025-09-03 7:13:17.894109700 AM,32.44440782,55.29854169,1172.889,USER,Fixed,Corrected,None,375, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:15:18.421730000 AM,32.44584448,55.29827418,1173.492,USER,Partial,Corrected,None,431, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903072909 2025-09-03 7:34:40.263118700 AM,32.44629781,55.29718384,1177.043,USER,Fixed,Corrected,None,6, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.812,0.963,1.536, , , , 
 ,20250903062512 2025-09-03 6:38:26.871054900 AM,32.43621554,55.30421219,1163.467,USER,Fixed,Corrected,None,244, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.578,0.69,1.419, , , , 
 ,20250903065453 2025-09-03 7:08:13.675287500 AM,32.44109897,55.30015486,1172.075,USER,Fixed,Corrected,None,234, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:08, , , , ,1.97,0.767,1.814, , , , 
 ,20250903062512 2025-09-03 6:36:08.315041300 AM,32.4367322,55.30572948,1160.972,USER,Fixed,Corrected,None,178, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.566,0.693,1.404, , , , 
 ,20250903065453 2025-09-03 7:11:28.364386100 AM,32.44467004,55.30022441,1171.565,USER,Fixed,Corrected,None,324, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.541, , , , 
 ,20250903065453 2025-09-03 7:03:15.447611100 AM,32.43873838,55.30184785,1168.487,USER,Fixed,Corrected,None,96, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.667,0.709,1.508, , , , 
 ,20250903065453 2025-09-03 7:02:16.305135700 AM,32.43944968,55.30321669,1165.75,USER,Fixed,Corrected,None,69, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.53,0.676,1.373, , , , 
 ,20250903062512 2025-09-03 6:37:23.534749700 AM,32.43694836,55.30497183,1161.706,USER,Fixed,Corrected,None,213, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.573,0.691,1.412, , , , 
 ,20250903065453 2025-09-03 7:09:47.294904700 AM,32.44310527,55.30038851,1170.343,USER,Fixed,Corrected,None,277, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.957,0.767,1.801, , , , 
 ,20250903065453 2025-09-03 7:06:49.235490100 AM,32.44109839,55.30116722,1170.629,USER,Fixed,Corrected,None,195, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.643,0.71,1.482, , , , 
 ,20250903062512 2025-09-03 6:34:18.642903100 AM,32.43532642,55.30640964,1159.45,USER,Fixed,Corrected,None,127, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.554,0.696,1.39, , , , 
 ,20250903072909 2025-09-03 7:34:42.277184500 AM,32.4464463,55.2973068,1177.085,USER,Fixed,Corrected,None,7, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.813,0.963,1.536, , , , 
 ,20250903065453 2025-09-03 7:15:20.445695400 AM,32.44569594,55.29815107,1173.604,USER,Partial,Corrected,None,432, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903065453 2025-09-03 7:13:19.917974900 AM,32.44455666,55.29866474,1172.87,USER,Fixed,Corrected,None,376, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.741,1.542, , , , 
 ,20250903062512 2025-09-03 6:41:41.506380800 AM,32.43889364,55.30284001,1165.231,USER,Fixed,Corrected,None,334, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.59,0.686,1.434, , , , 
 ,20250903065453 2025-09-03 7:05:31.917780900 AM,32.4406723,55.30179047,1168.921,USER,Fixed,Corrected,None,160, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.652,0.71,1.492, , , , 
 ,20250903062512 2025-09-03 6:38:04.340844200 AM,32.43798587,55.30498558,1160.866,USER,Fixed,Corrected,None,233, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.576,0.69,1.417, , , , 
 ,20250903065453 2025-09-03 7:04:21.393874400 AM,32.43965665,55.30192569,1168.835,USER,Fixed,Corrected,None,127, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.66,0.709,1.501, , , , 
 ,20250903065453 2025-09-03 7:11:30.355052200 AM,32.44452472,55.30010409,1171.739,USER,Fixed,Corrected,None,325, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.541, , , , 
 ,20250903065453 2025-09-03 7:01:22.892460600 AM,32.44013359,55.30427226,1164.224,USER,Fixed,Corrected,None,44, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:01, , , , ,1.536,0.676,1.38, , , , 
 ,20250903062512 2025-09-03 6:40:25.084208500 AM,32.43946167,55.30434028,1162.63,USER,Fixed,Corrected,None,299, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.586,0.687,1.429, , , , 
 ,20250903065453 2025-09-03 7:09:49.271370900 AM,32.44325083,55.30050888,1170.36,USER,Fixed,Corrected,None,278, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.957,0.767,1.8, , , , 
 ,20250903072909 2025-09-03 7:34:44.270150700 AM,32.44659274,55.29742918,1177.16,USER,Fixed,Corrected,None,8, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.813,0.963,1.537, , , , 
 ,20250903065453 2025-09-03 7:00:33.272920600 AM,32.43786235,55.30313945,1166.233,USER,Fixed,Corrected,None,22, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.542,0.675,1.386, , , , 
 ,20250903065453 2025-09-03 7:15:22.436261200 AM,32.44554931,55.29802959,1173.786,USER,Partial,Corrected,None,433, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903062512 2025-09-03 6:41:02.032866200 AM,32.43772091,55.30318197,1164.915,USER,Fixed,Corrected,None,316, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.588,0.687,1.432, , , , 
 ,20250903065453 2025-09-03 7:13:21.907840500 AM,32.44470318,55.29878559,1172.803,USER,Fixed,Corrected,None,377, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.741,1.542, , , , 
 ,20250903062512 2025-09-03 6:39:21.203117800 AM,32.43915504,55.30463041,1160.996,USER,Fixed,Corrected,None,269, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.582,0.689,1.424, , , , 
 ,20250903065453 2025-09-03 7:06:51.262756300 AM,32.44095049,55.30104497,1170.733,USER,Fixed,Corrected,None,196, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.643,0.71,1.481, , , , 
 ,20250903062512 2025-09-03 6:38:53.322101600 AM,32.43819396,55.30464683,1161.71,USER,Fixed,Corrected,None,256, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.58,0.689,1.421, , , , 
 ,20250903065453 2025-09-03 7:08:17.038231800 AM,32.44125548,55.30003612,1171.53,USER,Fixed,Corrected,None,235, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:08, , , , ,1.969,0.767,1.814, , , , 
 ,20250903065453 2025-09-03 7:02:18.293201200 AM,32.43959551,55.30333694,1165.385,USER,Fixed,Corrected,None,70, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.53,0.676,1.372, , , , 
 ,20250903065453 2025-09-03 7:11:32.346018600 AM,32.44437815,55.29998332,1171.825,USER,Fixed,Corrected,None,326, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.541, , , , 
 ,20250903072909 2025-09-03 7:34:46.264916400 AM,32.44673891,55.29755185,1177.358,USER,Fixed,Corrected,None,9, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.814,0.963,1.537, , , , 
 ,20250903065453 2025-09-03 7:03:17.875669700 AM,32.43887448,55.30177934,1168.713,USER,Fixed,Corrected,None,97, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.667,0.709,1.508, , , , 
 ,20250903065453 2025-09-03 7:05:33.911847400 AM,32.4405256,55.30166734,1169.308,USER,Fixed,Corrected,None,161, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.652,0.71,1.492, , , , 
 ,20250903065453 2025-09-03 7:15:24.435126800 AM,32.44540223,55.29790776,1173.909,USER,Partial,Corrected,None,434, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903062512 2025-09-03 6:34:10.653639100 AM,32.43599987,55.30669478,1159.344,USER,Fixed,Corrected,None,123, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.553,0.696,1.388, , , , 
 ,20250903065453 2025-09-03 7:09:51.273236800 AM,32.44339768,55.30063117,1170.239,USER,Fixed,Corrected,None,279, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.957,0.767,1.8, , , , 
 ,20250903065453 2025-09-03 7:13:23.895806100 AM,32.44484962,55.29890699,1172.754,USER,Fixed,Corrected,None,378, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.742,1.542, , , , 
 ,20250903062512 2025-09-03 6:36:49.872126300 AM,32.43681422,55.30533861,1160.824,USER,Fixed,Corrected,None,198, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.57,0.692,1.409, , , , 
 ,20250903065453 2025-09-03 7:04:23.386040700 AM,32.43950969,55.30180379,1168.991,USER,Fixed,Corrected,None,128, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.66,0.709,1.501, , , , 
 ,20250903062512 2025-09-03 6:37:43.588903200 AM,32.43864247,55.30568457,1160.34,USER,Fixed,Corrected,None,223, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.574,0.691,1.415, , , , 
 ,20250903062512 2025-09-03 6:35:01.732670100 AM,32.43702758,55.30670101,1158.91,USER,Fixed,Corrected,None,146, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.559,0.695,1.395, , , , 
 ,20250903072909 2025-09-03 7:34:48.259782300 AM,32.44688409,55.29767202,1177.131,USER,Fixed,Corrected,None,10, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.814,0.963,1.538, , , , 
 ,20250903062512 2025-09-03 6:35:37.970854300 AM,32.43564595,55.30569784,1161.233,USER,Fixed,Corrected,None,164, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.563,0.694,1.4, , , , 
 ,20250903065453 2025-09-03 7:06:53.240623700 AM,32.44080461,55.30092514,1170.766,USER,Fixed,Corrected,None,197, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.643,0.71,1.481, , , , 
 ,20250903065453 2025-09-03 7:11:34.334485100 AM,32.44423167,55.29986233,1171.813,USER,Fixed,Corrected,None,327, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.541, , , , 
 ,20250903065453 2025-09-03 7:15:26.433492200 AM,32.44525553,55.29778612,1174.035,USER,Partial,Corrected,None,435, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903065453 2025-09-03 7:01:24.899726200 AM,32.4399822,55.30414385,1164.422,USER,Fixed,Corrected,None,45, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:01, , , , ,1.536,0.676,1.38, , , , 
 ,20250903062512 2025-09-03 6:34:35.154121900 AM,32.43481823,55.3057845,1160.321,USER,Fixed,Corrected,None,134, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.556,0.695,1.392, , , , 
 ,20250903065453 2025-09-03 7:08:19.495291000 AM,32.44140523,55.29997247,1171.698,USER,Fixed,Corrected,None,236, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:08, , , , ,1.969,0.767,1.814, , , , 
 ,20250903065453 2025-09-03 7:13:25.898571500 AM,32.44499729,55.29902931,1172.827,USER,Fixed,Corrected,None,379, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.742,1.542, , , , 
 ,20250903062512 2025-09-03 6:41:43.735242400 AM,32.43871097,55.30274975,1165.353,USER,Fixed,Corrected,None,335, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.59,0.686,1.435, , , , 
 ,20250903065453 2025-09-03 7:09:53.293102300 AM,32.44354638,55.30075448,1170.208,USER,Fixed,Corrected,None,280, ,BYCODE(0), ,0.013,0.012,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.956,0.767,1.8, , , , 
 ,20250903072909 2025-09-03 7:34:50.258948100 AM,32.44703045,55.29779483,1176.649,USER,Fixed,Corrected,None,11, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.815,0.963,1.538, , , , 
 ,20250903065453 2025-09-03 7:00:35.294885400 AM,32.43776795,55.30295587,1166.696,USER,Fixed,Corrected,None,23, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.542,0.675,1.386, , , , 
 ,20250903065453 2025-09-03 7:05:35.906114100 AM,32.4403793,55.30154412,1169.741,USER,Fixed,Corrected,None,162, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.652,0.71,1.492, , , , 
 ,20250903062512 2025-09-03 6:34:51.717239400 AM,32.43618055,55.30634451,1159.905,USER,Fixed,Corrected,None,141, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.558,0.695,1.394, , , , 
 ,20250903065453 2025-09-03 7:02:20.283266800 AM,32.43974164,55.30345767,1165.052,USER,Fixed,Corrected,None,71, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.529,0.676,1.372, , , , 
 ,20250903065453 2025-09-03 7:15:28.429857700 AM,32.44510884,55.29766466,1174.144,USER,Partial,Corrected,None,436, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903062512 2025-09-03 6:35:58.309610400 AM,32.43588865,55.30537372,1161.412,USER,Fixed,Corrected,None,173, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.565,0.693,1.403, , , , 
 ,20250903065453 2025-09-03 7:11:36.362450800 AM,32.44408253,55.299739,1171.897,USER,Fixed,Corrected,None,328, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.541, , , , 
 ,20250903065453 2025-09-03 7:04:25.374507200 AM,32.43936279,55.30168331,1169.122,USER,Fixed,Corrected,None,129, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.66,0.709,1.5, , , , 
 ,20250903062512 2025-09-03 6:41:04.057131300 AM,32.43754868,55.30310923,1165.219,USER,Fixed,Corrected,None,317, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.588,0.687,1.432, , , , 
 ,20250903065453 2025-09-03 7:13:27.924036300 AM,32.44514611,55.2991524,1172.866,USER,Fixed,Corrected,None,380, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:13, , , , ,1.711,0.742,1.542, , , , 
 ,20250903072909 2025-09-03 7:34:52.251813900 AM,32.44717755,55.29791665,1176.394,USER,Fixed,Corrected,None,12, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.815,0.963,1.539, , , , 
 ,20250903065453 2025-09-03 7:06:55.249690100 AM,32.440657,55.30080212,1170.946,USER,Fixed,Corrected,None,198, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.643,0.71,1.481, , , , 
 ,20250903065453 2025-09-03 7:03:20.527423400 AM,32.4390287,55.30189275,1168.202,USER,Fixed,Corrected,None,98, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.666,0.709,1.508, , , , 
 ,20250903062512 2025-09-03 6:40:27.075073500 AM,32.43962883,55.30440991,1162.609,USER,Fixed,Corrected,None,300, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.586,0.687,1.429, , , , 
 ,20250903065453 2025-09-03 7:09:55.287368300 AM,32.44369224,55.3008757,1170.07,USER,Fixed,Corrected,None,281, ,BYCODE(0), ,0.013,0.012,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.956,0.767,1.799, , , , 
 ,20250903062512 2025-09-03 6:35:21.972925900 AM,32.43700011,55.3062663,1158.805,USER,Fixed,Corrected,None,156, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.561,0.694,1.398, , , , 
 ,20250903065453 2025-09-03 7:15:30.522021800 AM,32.44496404,55.29754401,1174.345,USER,Partial,Corrected,None,437, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:15, , , , ,1.71,0.743,1.54, , , , 
 ,20250903062512 2025-09-03 6:39:23.192183500 AM,32.43898701,55.30455992,1161.034,USER,Fixed,Corrected,None,270, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.582,0.689,1.424, , , , 
 ,20250903065453 2025-09-03 7:08:22.052948200 AM,32.44155657,55.30008436,1171.35,USER,Fixed,Corrected,None,237, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:08, , , , ,1.969,0.767,1.813, , , , 
 ,20250903062512 2025-09-03 6:39:54.031449600 AM,32.43693281,55.30345414,1163.868,USER,Fixed,Corrected,None,284, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.584,0.688,1.427, , , , 
 ,20250903065453 2025-09-03 7:11:38.356717100 AM,32.44393535,55.29961702,1172.041,USER,Fixed,Corrected,None,329, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.541, , , , 
 ,20250903072909 2025-09-03 7:34:54.275979300 AM,32.44732631,55.29804013,1176.263,USER,Fixed,Corrected,None,13, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:34, , , , ,1.816,0.963,1.539, , , , 
 ,20250903065453 2025-09-03 7:05:37.898380500 AM,32.44023221,55.30142238,1170.151,USER,Fixed,Corrected,None,163, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.652,0.71,1.491, , , , 
