Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20251013081322 2025-10-13 8:23:15.644301900 AM,32.08490263,54.22506576,1250.308,USER,Fixed,Corrected,None,189, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.731,0.815,1.527, , , , 
 ,20251013081322 2025-10-13 8:23:17.633327200 AM,32.08506544,54.22515249,1249.145,USER,Fixed,Corrected,None,190, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.731,0.815,1.528, , , , 
 ,20251013081322 2025-10-13 8:23:19.628564600 AM,32.08522853,54.22524189,1248.328,USER,Fixed,Corrected,None,191, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.732,0.815,1.528, , , , 
 ,20251013081322 2025-10-13 8:23:21.632191700 AM,32.08539258,54.22533133,1247.495,USER,Fixed,Corrected,None,192, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.732,0.815,1.528, , , , 
 ,20251013081322 2025-10-13 8:23:23.654507200 AM,32.08555773,54.22542033,1246.541,USER,Fixed,Corrected,None,193, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.732,0.815,1.528, , , , 
 ,20251013081322 2025-10-13 8:23:25.643355600 AM,32.08571821,54.22550742,1245.55,USER,Fixed,Corrected,None,194, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.732,0.815,1.528, , , , 
 ,20251013081322 2025-10-13 8:23:27.655379300 AM,32.08588303,54.2255949,1244.654,USER,Fixed,Corrected,None,195, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.732,0.815,1.529, , , , 
 ,20251013081322 2025-10-13 8:23:29.646224500 AM,32.08604708,54.22568132,1244.124,USER,Fixed,Corrected,None,196, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.733,0.815,1.529, , , , 
 ,20251013081322 2025-10-13 8:23:31.647842400 AM,32.08621075,54.22576904,1243.713,USER,Fixed,Corrected,None,197, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.733,0.815,1.529, , , , 
 ,20251013081322 2025-10-13 8:23:33.674344800 AM,32.08637627,54.22585755,1242.91,USER,Fixed,Corrected,None,198, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.733,0.815,1.529, , , , 
 ,20251013081322 2025-10-13 8:23:35.331905600 AM,32.08651243,54.22593094,1242.394,USER,Fixed,Corrected,None,199, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.733,0.815,1.529, , , , 
 ,20251013081322 2025-10-13 8:23:37.356258200 AM,32.08667689,54.22601893,1242.354,USER,Fixed,Corrected,None,200, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.733,0.815,1.529, , , , 
 ,20251013081322 2025-10-13 8:23:39.349348100 AM,32.08683923,54.22610816,1242.268,USER,Fixed,Corrected,None,201, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.733,0.815,1.53, , , , 
 ,20251013081322 2025-10-13 8:23:41.336871400 AM,32.08700082,54.22619692,1242.734,USER,Fixed,Corrected,None,202, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.734,0.815,1.53, , , , 
 ,20251013081322 2025-10-13 8:23:43.353488900 AM,32.08716537,54.22628655,1243.003,USER,Fixed,Corrected,None,203, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.734,0.815,1.53, , , , 
 ,20251013081322 2025-10-13 8:23:45.346659200 AM,32.08733018,54.22637375,1243.105,USER,Fixed,Corrected,None,204, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.734,0.815,1.53, , , , 
 ,20251013081322 2025-10-13 8:23:47.333530700 AM,32.08749284,54.22646045,1243.061,USER,Fixed,Corrected,None,205, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.734,0.815,1.53, , , , 
 ,20251013081322 2025-10-13 8:23:49.359963200 AM,32.08765745,54.22655048,1242.665,USER,Fixed,Corrected,None,206, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.734,0.815,1.531, , , , 
 ,20251013081322 2025-10-13 8:23:51.352620100 AM,32.08782048,54.22663775,1242.503,USER,Fixed,Corrected,None,207, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.734,0.815,1.531, , , , 
 ,20251013081322 2025-10-13 8:23:53.343034500 AM,32.08798385,54.22672573,1242.473,USER,Fixed,Corrected,None,208, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.735,0.815,1.531, , , , 
 ,20251013081322 2025-10-13 8:23:55.337812400 AM,32.08814686,54.22681369,1242.876,USER,Fixed,Corrected,None,209, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.735,0.815,1.531, , , , 
 ,20251013081322 2025-10-13 8:23:57.326391500 AM,32.0883081,54.22690177,1242.924,USER,Fixed,Corrected,None,210, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.735,0.815,1.531, , , , 
 ,20251013081322 2025-10-13 8:23:59.354623800 AM,32.0884742,54.22699147,1242.975,USER,Partial,Corrected,None,211, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:23, , , , ,1.735,0.815,1.532, , , , 
 ,20251013081322 2025-10-13 8:24:01.414244400 AM,32.08863464,54.22707788,1243.297,USER,Partial,Corrected,None,212, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.735,0.815,1.532, , , , 
 ,20251013081322 2025-10-13 8:24:03.234505900 AM,32.08869881,54.22715045,1243.636,USER,Partial,Corrected,None,213, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.735,0.816,1.532, , , , 
 ,20251013081322 2025-10-13 8:24:06.059865200 AM,32.08866469,54.22736394,1242.574,USER,Fixed,Corrected,None,214, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.736,0.816,1.532, , , , 
 ,20251013081322 2025-10-13 8:24:08.991341600 AM,32.08860562,54.2275524,1241.707,USER,Partial,Corrected,None,215, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.736,0.816,1.532, , , , 
 ,20251013081322 2025-10-13 8:24:09.722223000 AM,32.08857985,54.22756021,1241.64,USER,Partial,Corrected,None,216, ,BYCODE(0), ,0.016,0.011,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.736,0.816,1.532, , , , 
 ,20251013081322 2025-10-13 8:24:12.389818200 AM,32.08841655,54.22748298,1241.966,USER,Fixed,Corrected,None,217, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.736,0.816,1.533, , , , 
 ,20251013081322 2025-10-13 8:24:14.391919600 AM,32.08825022,54.22739574,1241.904,USER,Fixed,Corrected,None,218, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.736,0.816,1.533, , , , 
 ,20251013081322 2025-10-13 8:24:16.414687400 AM,32.08808556,54.22730656,1241.909,USER,Fixed,Corrected,None,219, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.737,0.816,1.533, , , , 
 ,20251013081322 2025-10-13 8:24:18.410273600 AM,32.08792285,54.22721835,1241.766,USER,Partial,Corrected,None,220, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.737,0.816,1.533, , , , 
 ,20251013081322 2025-10-13 8:24:20.395585100 AM,32.08776075,54.22713088,1241.604,USER,Fixed,Corrected,None,221, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.737,0.816,1.533, , , , 
 ,20251013081322 2025-10-13 8:24:22.389490100 AM,32.08759745,54.22704312,1241.522,USER,Partial,Corrected,None,222, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.737,0.816,1.534, , , , 
 ,20251013081322 2025-10-13 8:24:24.416547800 AM,32.08743229,54.22695464,1241.543,USER,Fixed,Corrected,None,223, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.737,0.816,1.534, , , , 
 ,20251013081322 2025-10-13 8:24:26.407689100 AM,32.08726958,54.22686597,1241.624,USER,Partial,Corrected,None,224, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.737,0.816,1.534, , , , 
 ,20251013081322 2025-10-13 8:24:28.402944300 AM,32.08710729,54.22677794,1241.739,USER,Partial,Corrected,None,225, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.737,0.816,1.534, , , , 
 ,20251013081322 2025-10-13 8:24:30.391814700 AM,32.08694509,54.22669029,1241.716,USER,Partial,Corrected,None,226, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.738,0.816,1.534, , , , 
 ,20251013081322 2025-10-13 8:24:32.397397800 AM,32.08678101,54.22660222,1241.596,USER,Partial,Corrected,None,227, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.738,0.816,1.534, , , , 
 ,20251013081322 2025-10-13 8:24:34.388672100 AM,32.0866177,54.22651493,1241.58,USER,Fixed,Corrected,None,228, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.738,0.816,1.535, , , , 
 ,20251013081322 2025-10-13 8:24:36.411360700 AM,32.08645159,54.22642754,1241.559,USER,Fixed,Corrected,None,229, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.738,0.816,1.535, , , , 
 ,20251013081322 2025-10-13 8:24:38.402408100 AM,32.08628768,54.22634055,1241.401,USER,Fixed,Corrected,None,230, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.738,0.816,1.535, , , , 
 ,20251013081322 2025-10-13 8:24:40.392150600 AM,32.08612441,54.22625225,1241.38,USER,Fixed,Corrected,None,231, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.738,0.816,1.535, , , , 
 ,20251013081322 2025-10-13 8:24:42.414953700 AM,32.08595962,54.22616358,1241.429,USER,Fixed,Corrected,None,232, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.739,0.816,1.535, , , , 
 ,20251013081322 2025-10-13 8:24:43.173698700 AM,32.08589758,54.2261301,1241.484,USER,Fixed,Corrected,None,233, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.739,0.816,1.535, , , , 
 ,20251013081322 2025-10-13 8:24:45.130046800 AM,32.08573804,54.22604282,1242.128,USER,Partial,Corrected,None,234, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.739,0.816,1.536, , , , 
 ,20251013081322 2025-10-13 8:24:47.119354500 AM,32.08557607,54.22595558,1242.875,USER,Partial,Corrected,None,235, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.739,0.816,1.536, , , , 
 ,20251013081322 2025-10-13 8:24:49.142010500 AM,32.08541155,54.22586667,1243.497,USER,Partial,Corrected,None,236, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.739,0.816,1.536, , , , 
 ,20251013081322 2025-10-13 8:24:51.137687000 AM,32.0852492,54.22577858,1244.298,USER,Partial,Corrected,None,237, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.739,0.816,1.536, , , , 
 ,20251013081322 2025-10-13 8:24:53.124639500 AM,32.0850861,54.22569061,1245.283,USER,Fixed,Corrected,None,238, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.739,0.816,1.536, , , , 
 ,20251013081322 2025-10-13 8:24:55.153048300 AM,32.08491975,54.22560178,1246.049,USER,Fixed,Corrected,None,239, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.74,0.816,1.536, , , , 
 ,20251013081322 2025-10-13 8:24:57.143808600 AM,32.08475686,54.22551411,1246.85,USER,Fixed,Corrected,None,240, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.74,0.816,1.537, , , , 
 ,20251013081322 2025-10-13 8:24:59.134530800 AM,32.08459432,54.22542681,1247.736,USER,Partial,Corrected,None,241, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:24, , , , ,1.74,0.816,1.537, , , , 
 ,20251013081322 2025-10-13 8:25:01.135719100 AM,32.08443066,54.22533913,1248.549,USER,Partial,Corrected,None,242, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.74,0.816,1.537, , , , 
 ,20251013081322 2025-10-13 8:25:03.122484700 AM,32.08426805,54.22525245,1249.336,USER,Fixed,Corrected,None,243, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.74,0.816,1.537, , , , 
 ,20251013081322 2025-10-13 8:25:05.150712300 AM,32.08410174,54.22516305,1250.166,USER,Fixed,Corrected,None,244, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.74,0.816,1.537, , , , 
 ,20251013081322 2025-10-13 8:25:07.137833600 AM,32.0839393,54.22507536,1251.007,USER,Partial,Corrected,None,245, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.741,0.816,1.537, , , , 
 ,20251013081322 2025-10-13 8:25:09.128917200 AM,32.08377701,54.22498761,1251.838,USER,Fixed,Corrected,None,246, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.741,0.816,1.538, , , , 
 ,20251013081322 2025-10-13 8:25:11.153080000 AM,32.08361191,54.22489861,1252.837,USER,Fixed,Corrected,None,247, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.741,0.816,1.538, , , , 
 ,20251013081322 2025-10-13 8:25:13.137849600 AM,32.08345029,54.22481179,1253.928,USER,Partial,Corrected,None,248, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.741,0.816,1.538, , , , 
 ,20251013081322 2025-10-13 8:25:15.124776100 AM,32.0832878,54.22472442,1254.911,USER,Fixed,Corrected,None,249, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.741,0.816,1.538, , , , 
 ,20251013081322 2025-10-13 8:25:17.153114800 AM,32.08312135,54.22463569,1256.02,USER,Partial,Corrected,None,250, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.741,0.816,1.538, , , , 
 ,20251013081322 2025-10-13 8:25:19.156553300 AM,32.08295711,54.22454759,1257.076,USER,Partial,Corrected,None,251, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.741,0.816,1.538, , , , 
 ,20251013081322 2025-10-13 8:25:21.145604100 AM,32.08279394,54.22445972,1258.244,USER,Partial,Corrected,None,252, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.742,0.816,1.539, , , , 
 ,20251013081322 2025-10-13 8:25:23.174144300 AM,32.08262819,54.22436997,1259.277,USER,Fixed,Corrected,None,253, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.742,0.816,1.539, , , , 
 ,20251013081322 2025-10-13 8:25:25.142499400 AM,32.08246735,54.22428315,1260.055,USER,Partial,Corrected,None,254, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.742,0.816,1.539, , , , 
 ,20251013081322 2025-10-13 8:25:27.160637900 AM,32.08230249,54.22419454,1261.154,USER,Partial,Corrected,None,255, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.742,0.816,1.539, , , , 
 ,20251013081322 2025-10-13 8:25:29.318325500 AM,32.08213799,54.22411239,1261.879,USER,Fixed,Corrected,None,256, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.742,0.816,1.539, , , , 
 ,20251013081322 2025-10-13 8:25:30.112353800 AM,32.08208529,54.22410799,1261.888,USER,Fixed,Corrected,None,257, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.742,0.816,1.539, , , , 
 ,20251013081322 2025-10-13 8:25:32.426830800 AM,32.08191661,54.22419712,1261.296,USER,Fixed,Corrected,None,258, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.742,0.816,1.539, , , , 
 ,20251013081322 2025-10-13 8:25:34.450925100 AM,32.08175731,54.22429166,1261.082,USER,Fixed,Corrected,None,259, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.743,0.816,1.54, , , , 
 ,20251013081322 2025-10-13 8:25:37.184613000 AM,32.0816765,54.22436373,1260.128,USER,Fixed,Corrected,None,260, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.743,0.816,1.54, , , , 
 ,20251013081322 2025-10-13 8:25:40.877525100 AM,32.08183517,54.22447075,1258.542,USER,Fixed,Corrected,None,261, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.743,0.816,1.54, , , , 
 ,20251013081322 2025-10-13 8:25:43.062551500 AM,32.08200507,54.22456326,1258.382,USER,Fixed,Corrected,None,262, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.743,0.816,1.54, , , , 
 ,20251013081322 2025-10-13 8:25:45.086561900 AM,32.08217852,54.22465356,1258.333,USER,Fixed,Corrected,None,263, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.743,0.816,1.54, , , , 
 ,20251013081322 2025-10-13 8:25:47.042466900 AM,32.08234045,54.22474022,1258.064,USER,Fixed,Corrected,None,264, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.743,0.816,1.541, , , , 
 ,20251013081322 2025-10-13 8:25:49.035007000 AM,32.08250028,54.2248273,1256.797,USER,Fixed,Corrected,None,265, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.744,0.816,1.541, , , , 
 ,20251013081322 2025-10-13 8:25:51.056731200 AM,32.08266617,54.22491608,1255.6,USER,Fixed,Corrected,None,266, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.744,0.816,1.541, , , , 
 ,20251013081322 2025-10-13 8:25:53.045590400 AM,32.08282753,54.22500316,1254.518,USER,Fixed,Corrected,None,267, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.744,0.816,1.541, , , , 
 ,20251013081322 2025-10-13 8:25:55.034338200 AM,32.08298969,54.22508966,1253.528,USER,Fixed,Corrected,None,268, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.744,0.816,1.541, , , , 
 ,20251013081322 2025-10-13 8:25:57.052355300 AM,32.08315558,54.22517874,1253.115,USER,Fixed,Corrected,None,269, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.744,0.816,1.541, , , , 
 ,20251013081322 2025-10-13 8:25:59.045069900 AM,32.08331843,54.22526628,1252.596,USER,Fixed,Corrected,None,270, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:25, , , , ,1.744,0.816,1.541, , , , 
 ,20251013081322 2025-10-13 8:26:01.037762600 AM,32.08348228,54.22535474,1251.913,USER,Fixed,Corrected,None,271, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.744,0.816,1.542, , , , 
 ,20251013081322 2025-10-13 8:26:03.036832800 AM,32.08364565,54.22544371,1251.283,USER,Fixed,Corrected,None,272, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.745,0.816,1.542, , , , 
 ,20251013081322 2025-10-13 8:26:05.027552400 AM,32.08380816,54.2255307,1250.438,USER,Fixed,Corrected,None,273, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.745,0.816,1.542, , , , 
 ,20251013081322 2025-10-13 8:26:07.049683300 AM,32.08397292,54.22561858,1249.495,USER,Fixed,Corrected,None,274, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.745,0.816,1.542, , , , 
 ,20251013081322 2025-10-13 8:26:09.049144500 AM,32.08413671,54.22570632,1248.804,USER,Fixed,Corrected,None,275, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.745,0.816,1.542, , , , 
 ,20251013081322 2025-10-13 8:26:11.054902600 AM,32.08430122,54.22579398,1248.154,USER,Fixed,Corrected,None,276, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.745,0.816,1.542, , , , 
 ,20251013081322 2025-10-13 8:26:13.025313400 AM,32.08446233,54.22588077,1247.426,USER,Partial,Corrected,None,277, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.745,0.816,1.542, , , , 
 ,20251013081322 2025-10-13 8:26:15.049911000 AM,32.08462908,54.22596955,1246.843,USER,Fixed,Corrected,None,278, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.745,0.816,1.543, , , , 
 ,20251013081322 2025-10-13 8:26:17.039203400 AM,32.0847909,54.22605632,1246.427,USER,Fixed,Corrected,None,279, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.745,0.816,1.543, , , , 
 ,20251013081322 2025-10-13 8:26:19.032207700 AM,32.08495364,54.22614313,1245.506,USER,Partial,Corrected,None,280, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.746,0.816,1.543, , , , 
 ,20251013081322 2025-10-13 8:26:21.035793800 AM,32.0851175,54.22623205,1244.682,USER,Partial,Corrected,None,281, ,BYCODE(0), ,0.016,0.01,0.013,0.019,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:26, , , , ,1.746,0.816,1.543, , , , 
